PERFORMANCE_PLAYER_ID,PERFORMANCE_ID,PERFORMANCE_DATETIME,SCORE,RATING,PLAYER_ID,PLAYER_NAME,PHONE_NUMBER,EMAIL,PREFERRED_INSTRUMENT_ID,INSTRUMENT_ID,INSTRUMENT_NAME,SONG_ID,SONG_NAME,ARTIST,RELEASE_YEAR,SONG_DIFFICULTY_RATING,SONG_FUN_RATING
437,110,2025-09-24 00:00:00.000,47389,6.3,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
438,110,2025-09-24 00:00:00.000,47389,6.3,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
439,110,2025-09-24 00:00:00.000,47389,6.3,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
440,110,2025-09-24 00:00:00.000,47389,6.3,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
441,111,2025-12-10 00:00:00.000,76126,8.7,13,Finn the Human,555-100-1013,finn@toonmail.com,2,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
442,111,2025-12-10 00:00:00.000,76126,8.7,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
443,111,2025-12-10 00:00:00.000,76126,8.7,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
444,111,2025-12-10 00:00:00.000,76126,8.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
445,112,2025-06-05 00:00:00.000,88407,9.4,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,13,Barracuda,Heart,1977,7.2,8.4
446,112,2025-06-05 00:00:00.000,88407,9.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,4,Drums,13,Barracuda,Heart,1977,7.2,8.4
447,112,2025-06-05 00:00:00.000,88407,9.4,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,13,Barracuda,Heart,1977,7.2,8.4
448,112,2025-06-05 00:00:00.000,88407,9.4,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,3,Vocals,13,Barracuda,Heart,1977,7.2,8.4
449,113,2025-05-07 00:00:00.000,34409,2.2,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
450,113,2025-05-07 00:00:00.000,34409,2.2,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,4,Drums,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
451,113,2025-05-07 00:00:00.000,34409,2.2,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
452,113,2025-05-07 00:00:00.000,34409,2.2,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,3,Vocals,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
453,114,2025-11-14 00:00:00.000,50086,8.6,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,1,Electric Guitar,13,Barracuda,Heart,1977,7.2,8.4
454,114,2025-11-14 00:00:00.000,50086,8.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,4,Drums,13,Barracuda,Heart,1977,7.2,8.4
455,114,2025-11-14 00:00:00.000,50086,8.6,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,13,Barracuda,Heart,1977,7.2,8.4
456,114,2025-11-14 00:00:00.000,50086,8.6,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,3,Vocals,13,Barracuda,Heart,1977,7.2,8.4
457,115,2025-06-01 00:00:00.000,36930,7.6,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
458,115,2025-06-01 00:00:00.000,36930,7.6,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,4,Drums,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
459,115,2025-06-01 00:00:00.000,36930,7.6,19,Popeye,555-100-1019,popeye@toonmail.com,1,2,Bass Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
460,115,2025-06-01 00:00:00.000,36930,7.6,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
461,116,2026-01-12 00:00:00.000,20725,7.0,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
462,116,2026-01-12 00:00:00.000,20725,7.0,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,12,Thunderstruck,AC/DC,1990,8.0,9.5
463,116,2026-01-12 00:00:00.000,20725,7.0,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
464,116,2026-01-12 00:00:00.000,20725,7.0,13,Finn the Human,555-100-1013,finn@toonmail.com,2,3,Vocals,12,Thunderstruck,AC/DC,1990,8.0,9.5
465,117,2025-09-23 00:00:00.000,46630,2.8,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
466,117,2025-09-23 00:00:00.000,46630,2.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
467,117,2025-09-23 00:00:00.000,46630,2.8,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
468,117,2025-09-23 00:00:00.000,46630,2.8,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
469,118,2025-06-26 00:00:00.000,47348,2.3,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
470,118,2025-06-26 00:00:00.000,47348,2.3,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
471,118,2025-06-26 00:00:00.000,47348,2.3,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
472,118,2025-06-26 00:00:00.000,47348,2.3,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
473,119,2026-04-08 00:00:00.000,60729,5.2,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
474,119,2026-04-08 00:00:00.000,60729,5.2,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
475,119,2026-04-08 00:00:00.000,60729,5.2,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
476,119,2026-04-08 00:00:00.000,60729,5.2,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
477,120,2026-02-24 00:00:00.000,64585,8.5,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,1,Electric Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
478,120,2026-02-24 00:00:00.000,64585,8.5,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,4,Drums,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
479,120,2026-02-24 00:00:00.000,64585,8.5,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
480,120,2026-02-24 00:00:00.000,64585,8.5,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,3,Vocals,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
481,121,2025-05-01 00:00:00.000,26103,2.7,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
482,121,2025-05-01 00:00:00.000,26103,2.7,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
483,121,2025-05-01 00:00:00.000,26103,2.7,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
484,121,2025-05-01 00:00:00.000,26103,2.7,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
485,122,2025-08-06 00:00:00.000,30808,0.7,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
486,122,2025-08-06 00:00:00.000,30808,0.7,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
487,122,2025-08-06 00:00:00.000,30808,0.7,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
488,122,2025-08-06 00:00:00.000,30808,0.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
489,123,2025-05-12 00:00:00.000,16600,1.7,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,1,Electric Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
490,123,2025-05-12 00:00:00.000,16600,1.7,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,4,Drums,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
491,123,2025-05-12 00:00:00.000,16600,1.7,19,Popeye,555-100-1019,popeye@toonmail.com,1,2,Bass Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
492,123,2025-05-12 00:00:00.000,16600,1.7,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
493,124,2025-10-16 00:00:00.000,95492,7.2,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,1,Electric Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
494,124,2025-10-16 00:00:00.000,95492,7.2,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,4,Drums,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
495,124,2025-10-16 00:00:00.000,95492,7.2,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
496,124,2025-10-16 00:00:00.000,95492,7.2,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
497,125,2025-11-20 00:00:00.000,14137,3.0,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
498,125,2025-11-20 00:00:00.000,14137,3.0,11,Dexter,555-100-1011,dexter@toonmail.com,1,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
499,125,2025-11-20 00:00:00.000,14137,3.0,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
500,125,2025-11-20 00:00:00.000,14137,3.0,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
501,126,2025-04-20 00:00:00.000,99281,7.9,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
502,126,2025-04-20 00:00:00.000,99281,7.9,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,4,Drums,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
503,126,2025-04-20 00:00:00.000,99281,7.9,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,2,Bass Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
504,126,2025-04-20 00:00:00.000,99281,7.9,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,3,Vocals,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
505,127,2025-06-08 00:00:00.000,20569,3.9,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,1,Electric Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
506,127,2025-06-08 00:00:00.000,20569,3.9,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
507,127,2025-06-08 00:00:00.000,20569,3.9,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,2,Bass Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
508,127,2025-06-08 00:00:00.000,20569,3.9,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
509,128,2026-04-17 00:00:00.000,8978,10.0,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,1,Electric Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
510,128,2026-04-17 00:00:00.000,8978,10.0,11,Dexter,555-100-1011,dexter@toonmail.com,1,4,Drums,17,Don't Stop Believin',Journey,1981,5.0,9.5
511,128,2026-04-17 00:00:00.000,8978,10.0,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,2,Bass Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
512,128,2026-04-17 00:00:00.000,8978,10.0,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,17,Don't Stop Believin',Journey,1981,5.0,9.5
513,129,2025-07-27 00:00:00.000,90277,5.5,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,13,Barracuda,Heart,1977,7.2,8.4
514,129,2025-07-27 00:00:00.000,90277,5.5,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,13,Barracuda,Heart,1977,7.2,8.4
515,129,2025-07-27 00:00:00.000,90277,5.5,13,Finn the Human,555-100-1013,finn@toonmail.com,2,2,Bass Guitar,13,Barracuda,Heart,1977,7.2,8.4
516,129,2025-07-27 00:00:00.000,90277,5.5,20,Garfield,555-100-1020,garfield@toonmail.com,3,3,Vocals,13,Barracuda,Heart,1977,7.2,8.4
517,130,2026-03-22 00:00:00.000,39157,2.3,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
518,130,2026-03-22 00:00:00.000,39157,2.3,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,19,We Will Rock You,Queen,1977,3.0,9.0
519,130,2026-03-22 00:00:00.000,39157,2.3,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
520,130,2026-03-22 00:00:00.000,39157,2.3,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,19,We Will Rock You,Queen,1977,3.0,9.0
521,131,2025-12-16 00:00:00.000,23692,1.8,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
522,131,2025-12-16 00:00:00.000,23692,1.8,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
523,131,2025-12-16 00:00:00.000,23692,1.8,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
524,131,2025-12-16 00:00:00.000,23692,1.8,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
525,132,2025-11-30 00:00:00.000,46216,3.5,19,Popeye,555-100-1019,popeye@toonmail.com,1,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
526,132,2025-11-30 00:00:00.000,46216,3.5,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
527,132,2025-11-30 00:00:00.000,46216,3.5,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
528,132,2025-11-30 00:00:00.000,46216,3.5,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
529,133,2026-04-06 00:00:00.000,44633,4.8,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
530,133,2026-04-06 00:00:00.000,44633,4.8,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
531,133,2026-04-06 00:00:00.000,44633,4.8,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
532,133,2026-04-06 00:00:00.000,44633,4.8,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
533,134,2026-01-12 00:00:00.000,71346,8.5,19,Popeye,555-100-1019,popeye@toonmail.com,1,1,Electric Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
534,134,2026-01-12 00:00:00.000,71346,8.5,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,17,Don't Stop Believin',Journey,1981,5.0,9.5
535,134,2026-01-12 00:00:00.000,71346,8.5,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,2,Bass Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
536,134,2026-01-12 00:00:00.000,71346,8.5,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,3,Vocals,17,Don't Stop Believin',Journey,1981,5.0,9.5
537,135,2025-12-13 00:00:00.000,16839,1.4,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,1,Electric Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
538,135,2025-12-13 00:00:00.000,16839,1.4,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
539,135,2025-12-13 00:00:00.000,16839,1.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
540,135,2025-12-13 00:00:00.000,16839,1.4,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
541,136,2025-08-14 00:00:00.000,70509,5.2,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
542,136,2025-08-14 00:00:00.000,70509,5.2,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
543,136,2025-08-14 00:00:00.000,70509,5.2,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
544,136,2025-08-14 00:00:00.000,70509,5.2,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
545,137,2025-06-18 00:00:00.000,28375,6.4,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
546,137,2025-06-18 00:00:00.000,28375,6.4,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
547,137,2025-06-18 00:00:00.000,28375,6.4,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
548,137,2025-06-18 00:00:00.000,28375,6.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
549,138,2026-02-12 00:00:00.000,22808,1.3,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
550,138,2026-02-12 00:00:00.000,22808,1.3,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
551,138,2026-02-12 00:00:00.000,22808,1.3,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
552,138,2026-02-12 00:00:00.000,22808,1.3,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
553,139,2025-07-29 00:00:00.000,46221,0.5,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
554,139,2025-07-29 00:00:00.000,46221,0.5,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,17,Don't Stop Believin',Journey,1981,5.0,9.5
555,139,2025-07-29 00:00:00.000,46221,0.5,13,Finn the Human,555-100-1013,finn@toonmail.com,2,2,Bass Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
556,139,2025-07-29 00:00:00.000,46221,0.5,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,17,Don't Stop Believin',Journey,1981,5.0,9.5
557,140,2026-02-10 00:00:00.000,48882,1.8,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
558,140,2026-02-10 00:00:00.000,48882,1.8,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
559,140,2026-02-10 00:00:00.000,48882,1.8,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,2,Bass Guitar,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
560,140,2026-02-10 00:00:00.000,48882,1.8,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
561,141,2025-09-21 00:00:00.000,74454,8.8,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
562,141,2025-09-21 00:00:00.000,74454,8.8,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,4,Drums,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
563,141,2025-09-21 00:00:00.000,74454,8.8,20,Garfield,555-100-1020,garfield@toonmail.com,3,2,Bass Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
564,141,2025-09-21 00:00:00.000,74454,8.8,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,3,Vocals,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
565,142,2026-04-02 00:00:00.000,32601,4.0,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
566,142,2026-04-02 00:00:00.000,32601,4.0,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
567,142,2026-04-02 00:00:00.000,32601,4.0,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
568,142,2026-04-02 00:00:00.000,32601,4.0,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
569,143,2026-03-20 00:00:00.000,7256,3.7,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
570,143,2026-03-20 00:00:00.000,7256,3.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
571,143,2026-03-20 00:00:00.000,7256,3.7,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,2,Bass Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
572,143,2026-03-20 00:00:00.000,7256,3.7,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
573,144,2025-08-07 00:00:00.000,53083,9.8,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,13,Barracuda,Heart,1977,7.2,8.4
574,144,2025-08-07 00:00:00.000,53083,9.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,4,Drums,13,Barracuda,Heart,1977,7.2,8.4
575,144,2025-08-07 00:00:00.000,53083,9.8,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,2,Bass Guitar,13,Barracuda,Heart,1977,7.2,8.4
576,144,2025-08-07 00:00:00.000,53083,9.8,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,13,Barracuda,Heart,1977,7.2,8.4
577,145,2026-02-25 00:00:00.000,16484,9.3,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
578,145,2026-02-25 00:00:00.000,16484,9.3,11,Dexter,555-100-1011,dexter@toonmail.com,1,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
579,145,2026-02-25 00:00:00.000,16484,9.3,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
580,145,2026-02-25 00:00:00.000,16484,9.3,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
581,146,2025-11-09 00:00:00.000,62195,7.3,19,Popeye,555-100-1019,popeye@toonmail.com,1,1,Electric Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
582,146,2025-11-09 00:00:00.000,62195,7.3,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
